mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__colsample_bytree,param_classifier__gamma,param_classifier__learning_rate,param_classifier__max_depth,param_classifier__min_child_weight,param_classifier__n_estimators,param_classifier__scale_pos_weight,param_classifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.8595080375671387,0.08658696768765385,0.15399203300476075,0.0008855857983575651,0.9,0.4,0.08,6,3,110,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 6, 'classifier__min_child_weight': 3, 'classifier__n_estimators': 110, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8629501163136373,0.8833755288144046,0.8452334385510126,0.8736365206858898,0.8634098747746812,0.8657210958279251,0.012705094455988646,228
1.7888938903808593,0.02237381929962166,0.17186298370361328,0.012999815657089691,0.9,0.4,0.08,6,3,110,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 6, 'classifier__min_child_weight': 3, 'classifier__n_estimators': 110, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8632265908679122,0.8852572453053142,0.8470903550978345,0.8736105036987695,0.8628906160374433,0.8664150622014548,0.01267150044240378,130
2.1068962097167967,0.08762845762952808,0.17900876998901366,0.0029028891263862947,0.9,0.4,0.08,6,3,130,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 6, 'classifier__min_child_weight': 3, 'classifier__n_estimators': 130, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8633182597468361,0.8830056264382162,0.8460484763904065,0.8721110067744688,0.8632984326637271,0.8655563604027309,0.012149939465647241,243
2.0518985271453856,0.08328399852367865,0.18212766647338868,0.010144010891080755,0.9,0.4,0.08,6,3,130,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 6, 'classifier__min_child_weight': 3, 'classifier__n_estimators': 130, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.8621453119442753,0.8822813653506218,0.8454238291559172,0.8729187386456977,0.8638936622726767,0.8653325814738377,0.012275167207952428,262
2.0671576976776125,0.1007225137107958,0.18767762184143066,0.017007663594893505,0.9,0.4,0.08,6,3,130,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 6, 'classifier__min_child_weight': 3, 'classifier__n_estimators': 130, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8620654402850239,0.8842713882466552,0.8470049771069713,0.8730237352083795,0.8625867309985072,0.8657904543691075,0.012416915865175675,220
1.549755907058716,0.08651121592689648,0.13412771224975586,0.004430477394433537,0.9,0.4,0.08,6,5,90,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 6, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 90, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8630711074892724,0.8845888352391379,0.8470352467174366,0.8730176854347648,0.8647913592474727,0.8665008468256168,0.012355076345956248,113
1.561840581893921,0.07152992789436748,0.15707478523254395,0.03472601960660573,0.9,0.4,0.08,6,5,90,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 6, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 90, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.863629394861962,0.8848190855118864,0.8463904208418139,0.8736169439010937,0.8646962010888477,0.8666304092411206,0.012665259491396356,84
1.536967897415161,0.06001614148058789,0.13557953834533693,0.006918530042125483,0.9,0.4,0.08,6,5,90,12,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 6, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 90, 'classifier__scale_pos_weight': 12, 'classifier__subsample': 0.9}",0.8625086943584257,0.8855590162189507,0.8458739220149326,0.8740141813650882,0.863853197277583,0.866361802246996,0.013175619197206086,147
1.8497726440429687,0.13323108765272712,0.16507949829101562,0.017805407457467025,0.9,0.4,0.08,6,5,110,8,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 6, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 110, 'classifier__scale_pos_weight': 8, 'classifier__subsample': 0.9}",0.8629296558416295,0.8840646736051497,0.8463815335003504,0.8721225468329338,0.8647497760061903,0.8660496371572508,0.012326232141482428,191
1.8067346096038819,0.0849222968051497,0.17114014625549318,0.03430839700657144,0.9,0.4,0.08,6,5,110,10,0.9,"{'classifier__colsample_bytree': 0.9, 'classifier__gamma': 0.4, 'classifier__learning_rate': 0.08, 'classifier__max_depth': 6, 'classifier__min_child_weight': 5, 'classifier__n_estimators': 110, 'classifier__scale_pos_weight': 10, 'classifier__subsample': 0.9}",0.863050148274749,0.8835873800474414,0.8459079878266809,0.8726003556127201,0.8645104872803862,0.8659312718083955,0.012389239200544655,205
